YTID,start_seconds,end_seconds,positive_labels,youtube_url
d04Otl4k14E,320.000,330.000,"/m/07p6mqd,/m/09x0r,/t/dd00129",https://www.youtube.com/watch?v=d04Otl4k14E
d0PjbX-hFaE,10.000,20.000,"/m/03dnzn,/m/0838f",https://www.youtube.com/watch?v=d0PjbX-hFaE
d0cy21pGd0o,0.000,10.000,"/m/09x0r,/m/0fx9l",https://www.youtube.com/watch?v=d0cy21pGd0o
d111V0r2qrU,70.000,80.000,/m/02qmj0d,https://www.youtube.com/watch?v=d111V0r2qrU
d1_l_BsGqXo,30.000,40.000,"/m/07s0dtb,/m/09x0r",https://www.youtube.com/watch?v=d1_l_BsGqXo
d1cz5QJ1zUY,10.000,20.000,/m/05_wcq,https://www.youtube.com/watch?v=d1cz5QJ1zUY
d1o334I5X_k,30.000,40.000,"/m/01g50p,/m/04zmvq,/m/06d_3,/m/06hck5,/m/06wzb,/m/07jdr,/m/07rjwbb,/m/07rwm0c",https://www.youtube.com/watch?v=d1o334I5X_k
d1x6-AkotF8,1.000,11.000,"/m/07st88b,/m/09ld4",https://www.youtube.com/watch?v=d1x6-AkotF8
d20qTsF6ll8,20.000,30.000,"/m/01lyv,/m/04rlf",https://www.youtube.com/watch?v=d20qTsF6ll8
d2HYVuypXMI,30.000,40.000,"/m/018j2,/m/04rlf,/m/09x0r",https://www.youtube.com/watch?v=d2HYVuypXMI
d2WcEl5PHvw,90.000,100.000,"/m/07ppn3j,/m/09x0r",https://www.youtube.com/watch?v=d2WcEl5PHvw
d2b0XaIC6M4,0.000,10.000,/m/02pjr4,https://www.youtube.com/watch?v=d2b0XaIC6M4
d2d_mEkF5Xc,70.000,80.000,"/m/07qcx4z,/m/09x0r,/t/dd00125",https://www.youtube.com/watch?v=d2d_mEkF5Xc
d2m2Xgelbo8,220.000,230.000,/m/06_y0by,https://www.youtube.com/watch?v=d2m2Xgelbo8
d37JLk7e9hQ,20.000,30.000,"/m/04rlf,/m/0jtg0",https://www.youtube.com/watch?v=d37JLk7e9hQ
d3PrZeCmXd0,80.000,90.000,/m/03l9g,https://www.youtube.com/watch?v=d3PrZeCmXd0
d3WOkZ7vYUY,40.000,50.000,/m/02l6bg,https://www.youtube.com/watch?v=d3WOkZ7vYUY
d4Cp1O3f028,30.000,40.000,/m/07pxg6y,https://www.youtube.com/watch?v=d4Cp1O3f028
d4YxWZTDDdc,18.000,28.000,/m/07pn_8q,https://www.youtube.com/watch?v=d4YxWZTDDdc
d4_0IKK83Cg,30.000,40.000,"/m/02cjck,/m/04rlf,/m/09x0r",https://www.youtube.com/watch?v=d4_0IKK83Cg
d4gezqMTDbA,30.000,40.000,/m/05r5wn,https://www.youtube.com/watch?v=d4gezqMTDbA
d4txpTFvIEE,30.000,40.000,"/m/03lty,/m/04rlf,/m/07sbbz2",https://www.youtube.com/watch?v=d4txpTFvIEE
d58amQtGkZ4,40.000,50.000,/m/07s02z0,https://www.youtube.com/watch?v=d58amQtGkZ4
d5bA614jdAU,530.000,540.000,"/m/09x0r,/t/dd00013",https://www.youtube.com/watch?v=d5bA614jdAU
d5cpzBgK4wc,270.000,280.000,"/m/02_nn,/m/09x0r",https://www.youtube.com/watch?v=d5cpzBgK4wc
d5jxfxK6xUg,30.000,40.000,"/m/014zdl,/m/09x0r",https://www.youtube.com/watch?v=d5jxfxK6xUg
d5sA37UOGgw,130.000,140.000,"/m/01g50p,/m/0284vy3,/m/06d_3,/m/07jdr,/t/dd00048",https://www.youtube.com/watch?v=d5sA37UOGgw
d5sbz9E15S0,120.000,130.000,"/m/03cl9h,/m/09x0r",https://www.youtube.com/watch?v=d5sbz9E15S0
d61plJ66vE8,110.000,120.000,"/m/015lz1,/m/02x8m,/m/04rlf",https://www.youtube.com/watch?v=d61plJ66vE8
d61xTv_eJUw,150.000,160.000,"/m/032s66,/m/073cg4",https://www.youtube.com/watch?v=d61xTv_eJUw
d65-8pR1e0g,50.000,60.000,/m/025wky1,https://www.youtube.com/watch?v=d65-8pR1e0g
d66gSt9HeCI,90.000,100.000,/m/07r67yg,https://www.youtube.com/watch?v=d66gSt9HeCI
d6BOwxt0jg0,30.000,40.000,"/m/02dgv,/m/0642b4",https://www.youtube.com/watch?v=d6BOwxt0jg0
d6My4xJwPgQ,20.000,30.000,"/m/03k3r,/m/04rlf,/m/09x0r,/m/0jbk",https://www.youtube.com/watch?v=d6My4xJwPgQ
d6lWTpOH3q8,30.000,40.000,"/m/011k_j,/m/04rlf",https://www.youtube.com/watch?v=d6lWTpOH3q8
d6nURbq86zM,30.000,40.000,"/m/0395lw,/m/04rlf",https://www.youtube.com/watch?v=d6nURbq86zM
d6p7LEM0d74,260.000,270.000,/m/02z32qm,https://www.youtube.com/watch?v=d6p7LEM0d74
d6w3d9S1LVM,210.000,220.000,"/m/04rlf,/t/dd00036",https://www.youtube.com/watch?v=d6w3d9S1LVM
d7GgDqGQQk8,140.000,150.000,"/m/09x0r,/t/dd00088",https://www.youtube.com/watch?v=d7GgDqGQQk8
d7OW55QPkOU,11.000,21.000,"/m/026fgl,/m/0f8s22",https://www.youtube.com/watch?v=d7OW55QPkOU
d7PX7Pab_XY,30.000,40.000,"/m/07q0yl5,/m/09x0r",https://www.youtube.com/watch?v=d7PX7Pab_XY
d7YYBRoMquk,20.000,30.000,"/m/04rlf,/m/05w3f",https://www.youtube.com/watch?v=d7YYBRoMquk
d7fMHM4UTmQ,30.000,40.000,"/m/01jnbd,/m/02rr_,/m/0342h,/m/04rlf,/m/04szw,/m/07m2kt,/m/0fx80y,/m/0g12c5",https://www.youtube.com/watch?v=d7fMHM4UTmQ
d7vfbyFl5kc,0.000,3.000,"/m/0c1dj,/t/dd00121",https://www.youtube.com/watch?v=d7vfbyFl5kc
d8WgfWSf1VM,280.000,290.000,/m/0dwt5,https://www.youtube.com/watch?v=d8WgfWSf1VM
d8Wt3ioGQTQ,10.000,20.000,"/m/07rknqz,/m/07yv9,/m/0h9mv,/m/0k4j",https://www.youtube.com/watch?v=d8Wt3ioGQTQ
d8ZMfwYuW0E,300.000,310.000,"/m/04rlf,/m/07q4ntr,/m/09x0r",https://www.youtube.com/watch?v=d8ZMfwYuW0E
d8_7lrOjTVg,30.000,40.000,"/m/01jg02,/m/01jg1z,/m/04rlf,/m/09x0r",https://www.youtube.com/watch?v=d8_7lrOjTVg
d9DX2Hg3S2w,110.000,120.000,"/m/02x984l,/t/dd00125",https://www.youtube.com/watch?v=d9DX2Hg3S2w
d9E4upxcGI8,120.000,130.000,"/m/06wzb,/m/07rjwbb",https://www.youtube.com/watch?v=d9E4upxcGI8
d9LXn681vXQ,250.000,260.000,/m/025_jnm,https://www.youtube.com/watch?v=d9LXn681vXQ
d9OBqYbZ99c,100.000,110.000,"/m/015p6,/m/020bb7,/m/07pggtn",https://www.youtube.com/watch?v=d9OBqYbZ99c
d9dnxyTC3vE,30.000,40.000,"/m/07qv4k0,/m/09x0r",https://www.youtube.com/watch?v=d9dnxyTC3vE
d9r_kYpOvW8,30.000,40.000,"/m/013y1f,/m/03gvt,/m/05148p4,/m/05r5c",https://www.youtube.com/watch?v=d9r_kYpOvW8
dAOa3WbL54w,120.000,130.000,"/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00129",https://www.youtube.com/watch?v=dAOa3WbL54w
dATRSlUNVrk,40.000,50.000,"/m/07qlf79,/m/09x0r",https://www.youtube.com/watch?v=dATRSlUNVrk
dAykqVD5n0U,20.000,30.000,"/m/02g901,/m/04rlf,/m/09x0r,/t/dd00125",https://www.youtube.com/watch?v=dAykqVD5n0U
dB1NAnKeRsg,160.000,170.000,"/m/07rkbfh,/m/09x0r",https://www.youtube.com/watch?v=dB1NAnKeRsg
dCCh6POPUeA,130.000,140.000,/m/0mkg,https://www.youtube.com/watch?v=dCCh6POPUeA
dCMBQWvkDek,0.000,10.000,/m/0fd3y,https://www.youtube.com/watch?v=dCMBQWvkDek
dCc1c5PLrp4,20.000,30.000,/m/01x3z,https://www.youtube.com/watch?v=dCc1c5PLrp4
dCkULxhldtU,300.000,310.000,"/m/02bk07,/m/04rlf,/m/0y4f8,/t/dd00034",https://www.youtube.com/watch?v=dCkULxhldtU
dCrFnF1Q3Og,50.000,60.000,"/m/07qc9xj,/m/09x0r",https://www.youtube.com/watch?v=dCrFnF1Q3Og
dD9Ygt-_ves,30.000,40.000,"/m/04rlf,/t/dd00032",https://www.youtube.com/watch?v=dD9Ygt-_ves
dDK8N-eXf7c,130.000,140.000,/m/0llzx,https://www.youtube.com/watch?v=dDK8N-eXf7c
dDKUjMHerLs,50.000,60.000,"/m/02lkt,/m/04rlf,/m/07gxw",https://www.youtube.com/watch?v=dDKUjMHerLs
dDbVEkXY5i8,150.000,160.000,"/m/015lz1,/m/04rlf,/m/0dls3",https://www.youtube.com/watch?v=dDbVEkXY5i8
dEY64ZAIVYM,90.000,100.000,"/m/01bns_,/m/0d8_n",https://www.youtube.com/watch?v=dEY64ZAIVYM
dEYUE-Bl92M,320.000,330.000,"/m/07rjzl8,/m/09x0r",https://www.youtube.com/watch?v=dEYUE-Bl92M
dF06yXYNQPU,70.000,80.000,/m/0ghcn6,https://www.youtube.com/watch?v=dF06yXYNQPU
dG4Bm1cy36A,30.000,40.000,/t/dd00067,https://www.youtube.com/watch?v=dG4Bm1cy36A
dGhOz3tzCnQ,220.000,230.000,"/m/09x0r,/t/dd00112",https://www.youtube.com/watch?v=dGhOz3tzCnQ
dGosWOsKHgA,230.000,240.000,"/m/09ddx,/m/09x0r",https://www.youtube.com/watch?v=dGosWOsKHgA
dGzKCVebX_Y,30.000,40.000,"/m/013y1f,/m/03gvt",https://www.youtube.com/watch?v=dGzKCVebX_Y
dH5hyEX5BZw,190.000,200.000,/m/07qfgpx,https://www.youtube.com/watch?v=dH5hyEX5BZw
dHDosntsNho,560.000,570.000,"/m/015lz1,/m/04rlf,/m/064t9,/t/dd00126,/t/dd00127",https://www.youtube.com/watch?v=dHDosntsNho
dHJCuK6_Z2Q,230.000,240.000,"/m/081rb,/m/09x0r",https://www.youtube.com/watch?v=dHJCuK6_Z2Q
dI95aySekBI,50.000,60.000,"/m/05rj2,/m/09x0r,/t/dd00125",https://www.youtube.com/watch?v=dI95aySekBI
dI9HTTk6Mgs,0.000,10.000,"/m/06mb1,/m/0jb2l,/m/0ngt1,/t/dd00038",https://www.youtube.com/watch?v=dI9HTTk6Mgs
dI_Bx8wwxJc,490.000,500.000,"/m/0k65p,/t/dd00125",https://www.youtube.com/watch?v=dI_Bx8wwxJc
dIeSPmawTDE,30.000,40.000,/m/07qh7jl,https://www.youtube.com/watch?v=dIeSPmawTDE
dIf5EyIAbCI,250.000,260.000,"/m/0316dw,/m/09x0r",https://www.youtube.com/watch?v=dIf5EyIAbCI
dIxCYKbPlkM,110.000,120.000,/m/07n_g,https://www.youtube.com/watch?v=dIxCYKbPlkM
dIzQVYDYtKA,30.000,40.000,/m/07qcpgn,https://www.youtube.com/watch?v=dIzQVYDYtKA
dJ3LtyJ11WU,30.000,40.000,"/m/04rlf,/m/07qv_x_",https://www.youtube.com/watch?v=dJ3LtyJ11WU
dJMmAHoLNY4,20.000,30.000,"/m/02l6bg,/m/07yv9,/m/09x0r,/m/0cmf2,/m/0k5j",https://www.youtube.com/watch?v=dJMmAHoLNY4
dJudErPaMWI,0.000,10.000,"/m/03m9d0z,/m/06mb1,/m/07r10fb,/m/0jb2l,/m/0ngt1,/t/dd00038,/t/dd00092",https://www.youtube.com/watch?v=dJudErPaMWI
dJx_x0C7YXU,150.000,160.000,/m/032n05,https://www.youtube.com/watch?v=dJx_x0C7YXU
dKJk3JavNzo,30.000,40.000,"/m/0145m,/m/0164x2,/m/04rlf",https://www.youtube.com/watch?v=dKJk3JavNzo
dKSTNoLXPWY,80.000,90.000,/m/07qyrcz,https://www.youtube.com/watch?v=dKSTNoLXPWY
dKcAHQS7-98,180.000,190.000,"/m/025rv6n,/m/07st89h,/m/09b5t,/m/0dbvp",https://www.youtube.com/watch?v=dKcAHQS7-98
dL1nATZAGTc,60.000,70.000,"/m/023vsd,/m/07pdjhy",https://www.youtube.com/watch?v=dL1nATZAGTc
dL3JEQTmCWE,290.000,300.000,"/m/07sq110,/m/09x0r,/m/0ytgt,/t/dd00126",https://www.youtube.com/watch?v=dL3JEQTmCWE
dLEDy35kbEg,0.000,6.000,"/m/014zdl,/m/07pxg6y,/m/07qsvvw",https://www.youtube.com/watch?v=dLEDy35kbEg
dLUJYEIAdoM,80.000,90.000,/m/07q6cd_,https://www.youtube.com/watch?v=dLUJYEIAdoM
dLX1w9TIYnI,230.000,240.000,"/m/02cz_7,/m/09x0r,/m/0lyf6",https://www.youtube.com/watch?v=dLX1w9TIYnI
dLpGQuysikk,30.000,40.000,"/m/04rlf,/m/04szw,/m/04wptg,/m/07gql",https://www.youtube.com/watch?v=dLpGQuysikk
dM0bxfuu2eI,230.000,240.000,"/m/06mb1,/m/07qwyj0",https://www.youtube.com/watch?v=dM0bxfuu2eI
dMUoyb5VbeE,30.000,40.000,"/m/03l9g,/m/07k1x",https://www.youtube.com/watch?v=dMUoyb5VbeE
dMfKImuNJjA,160.000,170.000,"/m/04rlf,/t/dd00037",https://www.youtube.com/watch?v=dMfKImuNJjA
dMtvd51YkFM,320.000,330.000,"/m/07pdhp0,/m/09x0r,/t/dd00126",https://www.youtube.com/watch?v=dMtvd51YkFM
dNQh2iLVAoY,40.000,50.000,"/m/04rlf,/m/07kc_",https://www.youtube.com/watch?v=dNQh2iLVAoY
dNcpwUMtFfA,330.000,340.000,"/m/04k94,/m/09x0r",https://www.youtube.com/watch?v=dNcpwUMtFfA
dNgBrM0MO1c,0.000,10.000,"/m/07rdhzs,/m/07ryjzk",https://www.youtube.com/watch?v=dNgBrM0MO1c
dNkB6vI5vwg,30.000,40.000,/m/07rc7d9,https://www.youtube.com/watch?v=dNkB6vI5vwg
dNr6Xcmq9Dw,160.000,170.000,"/m/068zj,/m/0jbk",https://www.youtube.com/watch?v=dNr6Xcmq9Dw
dO35XABGeVE,30.000,40.000,"/m/01bjv,/m/02rhddq",https://www.youtube.com/watch?v=dO35XABGeVE
dODUkjrTen0,410.000,420.000,"/m/046dlr,/m/04rlf,/m/09x0r",https://www.youtube.com/watch?v=dODUkjrTen0
dOcjhB9UjMU,10.000,20.000,"/m/04k94,/m/07p7b8y,/m/0838f,/m/0dv3j",https://www.youtube.com/watch?v=dOcjhB9UjMU
dOeLFbMH09A,25.000,35.000,"/m/07r_80w,/m/09d5_",https://www.youtube.com/watch?v=dOeLFbMH09A
dOl5OnEHShU,30.000,40.000,"/m/04rlf,/m/07pkxdp",https://www.youtube.com/watch?v=dOl5OnEHShU
dP1p1Yl63CI,30.000,40.000,"/m/02c8p,/m/04rlf",https://www.youtube.com/watch?v=dP1p1Yl63CI
dP5s4eRtfjI,30.000,40.000,/m/07pkxdp,https://www.youtube.com/watch?v=dP5s4eRtfjI
dPCj4WhTZ3c,40.000,50.000,"/m/04rlf,/t/dd00036",https://www.youtube.com/watch?v=dPCj4WhTZ3c
dPHFctDlRFw,30.000,40.000,"/m/06xkwv,/m/07rcgpl",https://www.youtube.com/watch?v=dPHFctDlRFw
dPbD2d9unLk,260.000,270.000,"/m/09x0r,/m/0fqfqc",https://www.youtube.com/watch?v=dPbD2d9unLk
dPnEXx1vwVA,90.000,100.000,"/m/04rlf,/m/07lnk",https://www.youtube.com/watch?v=dPnEXx1vwVA
dPoMaO6ofpk,40.000,50.000,"/m/03v3yw,/m/09x0r",https://www.youtube.com/watch?v=dPoMaO6ofpk
dPqJgWpoOmk,10.000,20.000,"/m/07qfr4h,/m/09x0r",https://www.youtube.com/watch?v=dPqJgWpoOmk
dQcv6M8mMGE,16.000,26.000,"/m/014zdl,/m/07pxg6y,/m/09x0r",https://www.youtube.com/watch?v=dQcv6M8mMGE
dQmo5xYRUkk,160.000,170.000,/m/03l9g,https://www.youtube.com/watch?v=dQmo5xYRUkk
dQqG3lZfztM,260.000,270.000,"/m/07p7b8y,/m/0838f",https://www.youtube.com/watch?v=dQqG3lZfztM
dQzYTDJV754,25.000,35.000,/m/07q0yl5,https://www.youtube.com/watch?v=dQzYTDJV754
dR4uLl-pi2A,17.000,27.000,"/m/01yrx,/m/068hy,/m/07r81j2",https://www.youtube.com/watch?v=dR4uLl-pi2A
dR_pS5VFlvc,50.000,60.000,/m/0642b4,https://www.youtube.com/watch?v=dR_pS5VFlvc
dRqTAJlBl-g,10.000,20.000,"/m/015lz1,/t/dd00005",https://www.youtube.com/watch?v=dRqTAJlBl-g
dRvVBKLxCgU,0.000,10.000,/m/05lls,https://www.youtube.com/watch?v=dRvVBKLxCgU
dS8AZdmn8Wk,560.000,570.000,"/m/01xqw,/m/02fsn,/m/0l14_3",https://www.youtube.com/watch?v=dS8AZdmn8Wk
dSNI1mBzpxA,30.000,40.000,"/m/026fgl,/m/0f8s22",https://www.youtube.com/watch?v=dSNI1mBzpxA
dSbkC3oKDDc,30.000,40.000,"/m/02rhddq,/m/07r04,/m/07yv9",https://www.youtube.com/watch?v=dSbkC3oKDDc
dSvSguj99lI,70.000,80.000,/m/03wvsk,https://www.youtube.com/watch?v=dSvSguj99lI
dSyue3RJllA,30.000,40.000,"/m/04rlf,/m/06j64v",https://www.youtube.com/watch?v=dSyue3RJllA
dT3U3JTGBSE,0.000,10.000,/m/0l156k,https://www.youtube.com/watch?v=dT3U3JTGBSE
dT7uHHQEYHQ,150.000,160.000,"/m/04rlf,/t/dd00035",https://www.youtube.com/watch?v=dT7uHHQEYHQ
dTS-dI0q2mI,340.000,350.000,"/m/04rlf,/m/04wptg",https://www.youtube.com/watch?v=dTS-dI0q2mI
dTVrJQixUHU,110.000,120.000,/m/04rmv,https://www.youtube.com/watch?v=dTVrJQixUHU
dTjPulOijHc,23.000,33.000,"/m/04rlf,/t/dd00018",https://www.youtube.com/watch?v=dTjPulOijHc
dToDiJ0bYa8,160.000,170.000,"/m/015y_n,/m/04rlf",https://www.youtube.com/watch?v=dToDiJ0bYa8
dTpXpVN3HgY,30.000,40.000,/m/07r5v4s,https://www.youtube.com/watch?v=dTpXpVN3HgY
dU9VVGbo4qo,80.000,90.000,"/m/09x0r,/t/dd00088",https://www.youtube.com/watch?v=dU9VVGbo4qo
dUNluKmFW1g,10.000,20.000,/m/0k65p,https://www.youtube.com/watch?v=dUNluKmFW1g
dUfaXmp2678,50.000,60.000,"/m/07qw_06,/m/09x0r",https://www.youtube.com/watch?v=dUfaXmp2678
dUlQepCYXgw,460.000,470.000,"/m/085jw,/m/0l14j_",https://www.youtube.com/watch?v=dUlQepCYXgw
dUldGtmTy38,40.000,50.000,"/m/03cl9h,/m/04rlf,/m/09x0r",https://www.youtube.com/watch?v=dUldGtmTy38
dUuvCHkBBDE,30.000,40.000,"/m/04rlf,/m/0m0jc",https://www.youtube.com/watch?v=dUuvCHkBBDE
dV1mCaptukw,20.000,30.000,"/m/01rd7k,/m/025rv6n,/m/07svc2k",https://www.youtube.com/watch?v=dV1mCaptukw
dVUmBsUCR4w,320.000,330.000,/m/016622,https://www.youtube.com/watch?v=dVUmBsUCR4w
dVf59fZqC-U,540.000,550.000,"/m/01d380,/m/07k1x,/m/0_ksk",https://www.youtube.com/watch?v=dVf59fZqC-U
dVuJQSASKDw,60.000,70.000,"/m/0155w,/m/04rlf",https://www.youtube.com/watch?v=dVuJQSASKDw
dW-pAu5P2xY,80.000,90.000,"/m/01m2v,/m/02c8p",https://www.youtube.com/watch?v=dW-pAu5P2xY
dWHYLqcCPuU,80.000,90.000,"/m/04rlf,/m/08p9q4,/m/09x0r",https://www.youtube.com/watch?v=dWHYLqcCPuU
dWHvZibCUqQ,30.000,40.000,/m/07qjznl,https://www.youtube.com/watch?v=dWHvZibCUqQ
dWLP4Ptaejw,10.000,20.000,/m/0hdsk,https://www.youtube.com/watch?v=dWLP4Ptaejw
dWOhJNBRv40,590.000,600.000,"/m/014yck,/m/07yv9,/m/0cmf2,/m/0k5j,/t/dd00128",https://www.youtube.com/watch?v=dWOhJNBRv40
dWOiYGb7ijg,500.000,510.000,"/m/012f08,/m/03cl9h,/m/04rlf,/m/07yv9",https://www.youtube.com/watch?v=dWOiYGb7ijg
dWrkqj_lyuo,80.000,90.000,"/m/01b82r,/m/07pdjhy,/m/083vt",https://www.youtube.com/watch?v=dWrkqj_lyuo
dXKql7mi4rU,130.000,140.000,/m/024dl,https://www.youtube.com/watch?v=dXKql7mi4rU
dXQdnWlFkio,110.000,120.000,"/m/068zj,/m/09x0r",https://www.youtube.com/watch?v=dXQdnWlFkio
dYSDgTL-il0,30.000,40.000,/m/01jg02,https://www.youtube.com/watch?v=dYSDgTL-il0
dYVy7moyQCc,30.000,40.000,"/m/02bxd,/m/04rlf,/m/09x0r",https://www.youtube.com/watch?v=dYVy7moyQCc
dYWnTFRUVxY,30.000,40.000,"/m/068hy,/m/0bt9lr,/m/0ghcn6,/m/0jbk",https://www.youtube.com/watch?v=dYWnTFRUVxY
dYh1Iqtfbsc,30.000,40.000,"/m/04rlf,/m/07bgp,/m/07q0h5t",https://www.youtube.com/watch?v=dYh1Iqtfbsc
dYpyLX2dtXY,0.000,10.000,/m/01z47d,https://www.youtube.com/watch?v=dYpyLX2dtXY
dYuuii0fIns,70.000,80.000,/m/0d31p,https://www.youtube.com/watch?v=dYuuii0fIns
dZ7sjBNzgO0,570.000,580.000,"/m/02p0sh1,/m/04rlf",https://www.youtube.com/watch?v=dZ7sjBNzgO0
dZGC3-pnbRw,70.000,80.000,"/m/02yds9,/m/09x0r",https://www.youtube.com/watch?v=dZGC3-pnbRw
dZHR8nM0Bao,30.000,40.000,"/m/07qh7jl,/t/dd00077",https://www.youtube.com/watch?v=dZHR8nM0Bao
dZQ1JgziNOc,30.000,40.000,"/m/01z5f,/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk",https://www.youtube.com/watch?v=dZQ1JgziNOc
d_6LsqvvEp0,180.000,190.000,"/m/032s66,/m/04zjc",https://www.youtube.com/watch?v=d_6LsqvvEp0
d_8YS2dZzXU,310.000,320.000,"/m/0dv3j,/t/dd00125",https://www.youtube.com/watch?v=d_8YS2dZzXU
d_D-SttiChM,30.000,40.000,"/m/01z5f,/m/068hy,/m/07qf0zm,/m/0bt9lr,/m/0jbk",https://www.youtube.com/watch?v=d_D-SttiChM
d_DbLlSDrWg,30.000,40.000,"/m/04rlf,/t/dd00032",https://www.youtube.com/watch?v=d_DbLlSDrWg
d__b-wqlFvU,350.000,360.000,"/m/04cvmfc,/m/04rlf,/t/dd00129",https://www.youtube.com/watch?v=d__b-wqlFvU
da-ghyNqWKI,0.000,10.000,"/m/01hnzm,/m/04rlf,/m/09x0r",https://www.youtube.com/watch?v=da-ghyNqWKI
daItj81IDMs,160.000,170.000,"/m/0145m,/m/04rlf,/m/07rknqz,/m/0h9mv,/m/0k4j",https://www.youtube.com/watch?v=daItj81IDMs
dakJh2CdT9Q,20.000,30.000,"/m/04rlf,/t/dd00037",https://www.youtube.com/watch?v=dakJh2CdT9Q
dalyCstquy8,150.000,160.000,/m/0gywn,https://www.youtube.com/watch?v=dalyCstquy8
dam6Fh1rlmA,30.000,40.000,"/m/0dwsp,/m/0dwtp,/m/0j45pbj",https://www.youtube.com/watch?v=dam6Fh1rlmA
dayjKEr1rH8,2.000,12.000,"/m/03vt0,/m/09f96,/m/0h2mp",https://www.youtube.com/watch?v=dayjKEr1rH8
db1xPilI95s,70.000,80.000,/m/0140xf,https://www.youtube.com/watch?v=db1xPilI95s
dbBlYyaFKTQ,30.000,40.000,"/m/01kcd,/m/0319l,/m/05pd6,/m/07c6l,/m/07gql",https://www.youtube.com/watch?v=dbBlYyaFKTQ
dbenNuhAW_I,150.000,160.000,"/m/015vgc,/m/04rlf,/m/0ggq0m,/m/0jtg0",https://www.youtube.com/watch?v=dbenNuhAW_I
dbfRQEQxfDY,30.000,40.000,"/m/07bgp,/m/07q0h5t",https://www.youtube.com/watch?v=dbfRQEQxfDY
dbftWJH0OvA,30.000,40.000,"/m/0hdsk,/m/0l14t7",https://www.youtube.com/watch?v=dbftWJH0OvA
dbsQ4bOwB90,40.000,50.000,"/m/01280g,/m/07qf0zm,/m/09x0r,/m/0jbk",https://www.youtube.com/watch?v=dbsQ4bOwB90
dcY062mkf9g,130.000,140.000,"/m/01xqw,/m/02fsn,/m/0l14_3",https://www.youtube.com/watch?v=dcY062mkf9g
dcpfIKQ28g4,300.000,310.000,/m/07szfh9,https://www.youtube.com/watch?v=dcpfIKQ28g4
dd3YjUfemVw,30.000,40.000,"/m/07s02z0,/m/09x0r",https://www.youtube.com/watch?v=dd3YjUfemVw
ddVHGUcBJ34,30.000,40.000,"/m/016cjb,/m/07gxw",https://www.youtube.com/watch?v=ddVHGUcBJ34
ddsEVCK5qZw,190.000,200.000,"/m/0316dw,/m/05zppz,/m/09x0r",https://www.youtube.com/watch?v=ddsEVCK5qZw
deGw0zCNimQ,30.000,40.000,/m/081rb,https://www.youtube.com/watch?v=deGw0zCNimQ
dea4JAuPit4,500.000,510.000,/m/07pyy8b,https://www.youtube.com/watch?v=dea4JAuPit4
deblSm0P08g,50.000,60.000,"/m/012xff,/m/01j3sz,/m/07rgt08,/m/07s04w4,/m/09x0r",https://www.youtube.com/watch?v=deblSm0P08g
df5hceKdLGc,30.000,40.000,"/m/07swgks,/m/09x0r",https://www.youtube.com/watch?v=df5hceKdLGc
dfD7GGotexs,30.000,40.000,"/m/015p6,/m/01rd7k,/m/020bb7,/m/025rv6n,/m/07svc2k",https://www.youtube.com/watch?v=dfD7GGotexs
dfL7O46o9Wo,70.000,80.000,/m/05zppz,https://www.youtube.com/watch?v=dfL7O46o9Wo
dfMDpU9t5G0,90.000,100.000,/m/02pjr4,https://www.youtube.com/watch?v=dfMDpU9t5G0
dfXli6nxsfA,140.000,150.000,"/m/01m4t,/m/04gxbd",https://www.youtube.com/watch?v=dfXli6nxsfA
dfkIuCrUAyA,290.000,300.000,"/m/03vt0,/m/09f96,/m/0h2mp",https://www.youtube.com/watch?v=dfkIuCrUAyA
dfzk2tlX4co,110.000,120.000,"/m/07rkbfh,/m/09x0r,/t/dd00129",https://www.youtube.com/watch?v=dfzk2tlX4co
dg9QJewQVbU,4.000,14.000,/m/07rbp7_,https://www.youtube.com/watch?v=dg9QJewQVbU
dg9rZzrc80c,50.000,60.000,/m/07pzfmf,https://www.youtube.com/watch?v=dg9rZzrc80c
dgDNEEzUlq4,0.000,10.000,"/m/07pp_mv,/m/09x0r,/m/0c3f7m",https://www.youtube.com/watch?v=dgDNEEzUlq4
dga5nkrQksw,60.000,70.000,/m/032n05,https://www.youtube.com/watch?v=dga5nkrQksw
dgi9F2qT5KA,180.000,190.000,"/m/04rlf,/m/0fd3y",https://www.youtube.com/watch?v=dgi9F2qT5KA
dgjLiv2Rwkc,20.000,30.000,"/m/01yg9g,/m/07yv9",https://www.youtube.com/watch?v=dgjLiv2Rwkc
dgk1-eNRysM,0.000,10.000,"/m/09x0r,/t/dd00088",https://www.youtube.com/watch?v=dgk1-eNRysM
dhC-7vSlJEY,40.000,50.000,/m/0btp2,https://www.youtube.com/watch?v=dhC-7vSlJEY
dhKZgvg9b14,50.000,60.000,/m/03qc9zr,https://www.youtube.com/watch?v=dhKZgvg9b14
di8GWxedDIE,30.000,40.000,/m/01h82_,https://www.youtube.com/watch?v=di8GWxedDIE
diQMxBYNHH4,30.000,40.000,"/m/04rlf,/t/dd00002",https://www.youtube.com/watch?v=diQMxBYNHH4
diSfkEkTVkE,160.000,170.000,"/m/02lkt,/m/03mb9,/m/04rlf,/m/08cyft",https://www.youtube.com/watch?v=diSfkEkTVkE
